hash,AMSAT,AMSAT_RGC,BreakID-Kissat,CaDiCaL,Cadical_ESA,IsaSAT,Kissat_MAB-DC,Kissat_MAB_Binary,Kissat_MAB_ESA,hCaD-bva,hCaD-pbva,hKis-bva,hKis-pbva,kissat-sc2024,vresult,nb_vars,nb_clauses,family,track,avg_time
897acc1858ce0887f286aba5c0d56d71,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3897.64,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat,,,polynomial-multiplication,anni_2022 | main_2018 | main_2024,9445.240
8b18bb75459a4161633ba2a3c8ee183e,382.123,471.533,619.189,415.074,59.2106,10000.0,501.378,532.681,1346.21,500.751,53.8425,11.5553,284.541,245.421,sat,,,hamiltonian,main_2024 | submissions_2024,1268.242
8b31606e10656ff7eb2936262b647443,1.38394,1.37571,13.0376,26.5778,117.71,1181.03,38.8801,110.253,110.325,335.955,259.225,452.098,519.684,118.739,sat,,,argumentation,anni_2022 | application_2014 | main_2020 | main_2024,297.316
8b91c5bf4dfd87ffb46c5ef88a3ef1cd,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4808.04,unsat,,,miter,main_2024 | submissions_2024,9528.004
8bf63d50ebdb645b75a24370b8f94d31,1568.65,1582.22,10000.0,2363.82,1788.11,10000.0,2714.45,2557.69,2506.16,3872.73,10000.0,10000.0,10000.0,3870.36,unsat,,,planning,anni_2022 | application_2016 | main_2024,5424.847
8d2dfc50c1759dc11a6564d5c368c6df,10000.0,10000.0,10000.0,10000.0,10000.0,1960.28,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat,,,equivalence-chain-principle,main_2024 | submissions_2024,9269.116
8d4b50ec0cf99097e9ab0835937afee5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,15.1189,unsat,,,miter,main_2024 | submissions_2024,9092.284
8e720686372c5037f30b4fc7b1c71d48,557.001,485.561,24.8911,8.42319,6.225,4.38927,31.3721,14.0098,9.27373,227.196,211.266,220.332,209.999,5.64278,sat,,,quantum-kochen-specker,main_2024 | submissions_2024,86.194
8ffd718f763ed7a3f691cf46e57f8d98,10000.0,10000.0,1931.27,1142.12,3155.06,10000.0,4166.98,1845.41,1296.33,1050.05,601.965,588.279,101.414,3377.91,sat,,,minimum-disagreement-parity,main_2024 | submissions_2022,2484.138
907e7dc703e16ad2c7e56a33fe3b3e5f,581.117,429.82,321.317,192.972,169.636,2378.5,125.633,132.85,126.227,139.22,170.015,303.612,206.404,373.255,unsat,,,hardware-verification,anni_2022 | application_2014 | main_2008 | main_2024,392.575
912ce8c21d8fb8abc491cb205ec23e9f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.518534,unsat,,,miter,main_2024 | submissions_2024,9090.956
915a25bd189357e4c6d7771b69a6849f,334.932,412.937,202.776,234.993,252.767,10000.0,274.221,307.868,295.609,95.2617,96.5134,111.765,257.97,65.3117,unsat,,,hamiltonian,main_2024 | submissions_2024,1090.207
91e0db01b254eb78f6643328045bfeb9,10000.0,10000.0,4547.47,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat,,,stedman-triples,anni_2022 | main_2018 | main_2021 | main_2024,10000.000
9276ce38c625b2d00de247f8588f1542,128.947,162.522,777.997,45.4842,347.774,10000.0,111.95,18.0466,74.0814,10000.0,10000.0,1016.62,10000.0,19.8394,sat,,,cryptography,anni_2022 | main_2020 | main_2024,3784.891
94571e8a1081385029d1ecd53ffcdf8e,1219.35,1237.07,1343.43,1031.17,938.959,10000.0,1036.16,935.729,993.102,1031.72,1177.74,1449.22,2373.28,1071.92,unsat,,,maxsat-optimum,main_2024 | submissions_2022,2003.545
94dd280b1562ee7dae44b303b8fed233,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2022,10000.000
96a6796405061571e12d383efe27b703,609.856,628.116,426.967,531.139,687.294,10000.0,1078.35,1129.37,1123.59,620.593,461.459,568.081,2126.51,437.928,unsat,,,argumentation,main_2024 | submissions_2023,1705.847
973d699ec01b88da869233a79aaa1912,10000.0,10000.0,2.17238,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2725.9,unsat,,,coloring,main_2024 | submissions_2024,9338.718
9777418f75e1dfbd7d34e9b0ba4bf0b5,10000.0,10000.0,10000.0,1769.81,1601.77,10000.0,2275.99,2313.44,1365.79,1269.69,2659.12,3203.82,10000.0,1992.36,unsat,,,grs-fp-comm,main_2024 | submissions_2023,3495.617
994783ef4ed3a0366842e1b6f9128a6f,200.004,242.542,58.7983,10000.0,2767.34,10000.0,4032.4,10000.0,10000.0,10000.0,10000.0,454.957,10000.0,2082.69,sat,,,heule-nol,main_2024 | submissions_2024,7212.490
9a06700729bf3426beb8a62040f92960,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,minimum-disagreement-parity,main_2024 | submissions_2022,10000.000
9cd3acdb765c15163bc239ae3a57f880,38.889,41.4014,47.4603,24.9358,45.652,451.488,15.0015,23.7483,23.9362,50.5908,33.4883,42.8104,34.7196,34.8271,unsat,,,equivalence-chain-principle,main_2024 | submissions_2024,71.018
9d9c4fa425282759eb9e98b82fb5f56e,589.216,557.203,1285.39,10000.0,411.581,2249.21,4335.98,1939.56,636.875,483.631,620.094,2620.31,10000.0,324.08,sat,,,hamiltonian,main_2024 | submissions_2024,3056.484
9dcbf221b8d2bb01f30bcca283f3608d,99.7018,100.75,72.6484,118.444,161.69,995.511,35.4882,90.7734,74.4698,463.712,400.311,68.3989,10000.0,62.0525,sat,,,erdos-discrepancy,anni_2022 | crafted_2014 | main_2024 | main_2025,1133.714
9e6c2e7b0d6f58e449716deb9305525a,10000.0,10000.0,10000.0,3719.26,3951.93,10000.0,3305.83,4671.99,4849.2,4777.37,3953.52,903.235,10000.0,1852.84,sat,,,random-circuits,main_2024 | submissions_2024,4725.925
9e749596a8de36d8ab706c96cf128455,1004.0,908.432,1152.61,1039.39,1046.68,4663.18,1344.92,1484.97,1369.5,847.042,892.611,939.364,4111.13,750.266,unsat,,,argumentation,main_2024 | submissions_2023,1680.823
9e85aad5707405fb349c6c5548040cf4,4121.89,4128.0,10000.0,10000.0,10000.0,10000.0,10000.0,410.75,10000.0,10000.0,10000.0,105.902,10000.0,10000.0,sat,,,scheduling,main_2024 | submissions_2024,8228.787
a08e66296d00f480e9ccadd79fa8b904,872.0,885.197,818.677,691.092,609.003,1112.61,398.505,352.993,437.012,613.733,2217.65,255.567,2191.17,892.134,sat,,,scheduling,main_2024 | submissions_2022,888.315
a14d9ee17051ec08a4334ba43089502c,1533.43,1391.7,4036.58,428.752,425.921,177.59,82.5313,81.1653,81.4093,620.226,2043.35,2494.63,10000.0,358.886,sat,,,miter,main_2024 | submissions_2024,1526.769
a38affaa741c958fc32769d5fe89b06c,28.5618,29.4402,0.131869,33.8843,40.5058,12.9666,61.4111,33.6899,34.0255,35.5224,31.2769,28.6381,51.9421,22.8976,sat,,,random-csp,anni_2022 | handmade_2004 | main_2024,35.160
a45a0358685867bd4f1c7f7c0b0e379c,54.8878,60.8076,139.756,271.951,56.9132,1256.15,245.524,489.369,197.771,0.558098,160.813,55.0327,73.6172,61.4845,sat,,,hamiltonian,main_2024 | submissions_2024,260.835
a5419a63d913bde0ba5bcd8a8571342f,553.406,1786.69,610.63,776.282,713.133,1385.41,4580.6,4445.43,3001.1,704.744,764.466,545.178,753.21,548.922,unsat,,,cryptography-ascon,main_2024 | submissions_2023,1656.225
a552a058e6376a36b1f1b2724f228364,1020.86,1269.08,712.13,846.662,815.069,10000.0,1047.87,1020.24,1157.84,719.22,1051.53,705.967,835.105,324.418,unsat,,,hardware-verification,anni_2022 | application_2012 | application_2014 | main_2023 | main_2024,1683.993
a58b8a5eb61d3110d9fa36a03de588d2,530.307,541.852,320.319,406.724,322.263,2323.37,593.425,694.731,671.729,380.538,283.571,303.524,1404.34,313.726,unsat,,,argumentation,main_2024 | submissions_2023,699.813
a5dc6226e4c0bebb06926efe55640995,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,minimum-disagreement-parity,main_2024 | submissions_2022,10000.000
a5fc113e7d4899f4e4af14b87b6fd6ae,1942.63,2076.78,3926.49,3187.05,2984.46,2550.25,2237.36,2353.49,3208.8,2331.15,2323.11,3082.61,2850.04,3707.61,unsat,,,hypertree-decomposition,anni_2022 | main_2020 | main_2024,2801.448
a6ed647f85f20be4aedd1e9ce31cbdcd,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,independent-set,main_2024 | submissions_2024,10000.000
a917b02a7c31e74c8ccf8b8f001abf37,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,independent-set,main_2024 | submissions_2024,10000.000
a9cb77454c6cfdf4092fb304d3aae8b7,10000.0,10000.0,2875.63,1135.79,4033.3,10000.0,2397.42,4146.73,1313.6,288.012,10000.0,77.2012,10000.0,653.881,sat,,,minimum-disagreement-parity,main_2024 | submissions_2022,4004.176
aa39c6d885d283a085d033ab7b89f8c8,10000.0,10000.0,0.040111,573.493,531.592,2594.07,263.451,569.631,570.86,1772.72,1138.49,3364.31,1002.05,339.365,unsat,,,tseitin-formulas,anni_2022 | crafted_2012 | main_2024,1156.367
aa6e6f67719ca43aef922f2ebabc409a,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,independent-set,main_2024 | submissions_2024,10000.000
aa9b67fd19d54ad51b93ee4ba5dc75fc,1150.39,1188.42,1544.76,1401.42,1800.52,10000.0,3303.68,3995.38,3356.47,622.275,676.587,739.05,2481.34,330.156,unsat,,,hamiltonian,main_2024 | submissions_2024,2609.716
aaa3654cc92d80da84ecf5d18040c634,889.599,873.777,10000.0,1779.08,1342.91,48.9286,1120.57,1125.69,1125.91,962.766,1711.53,651.351,691.858,154.685,unsat,,,software-verification,main_2024 | submissions_2022,974.116
aacfb8797097f698d14337d3a04f3065,433.073,425.292,8.33691,4.3341,25.3981,1.0978,1.49612,1.48204,1.48952,273.371,278.446,273.165,272.712,3.09279,unsat,,,planning,anni_2022 | application_2016 | main_2024,103.280
ab3438b504b296fcee78ec9e71969863,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,minimum-disagreement-parity,main_2024 | submissions_2022,10000.000
ac347c21ca0759079c0be9a758e4e924,10000.0,10000.0,1825.46,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat,,,coloring,main_2024 | submissions_2024,10000.000
aceab5a3452e2901e645065bda3e8847,271.705,276.149,798.379,93.5074,93.5545,80.0585,51.1409,50.2592,50.7548,515.745,499.85,471.535,501.771,67.61,sat,,,miter,main_2024 | submissions_2024,225.071
ad4e151d80c7012d88dd79bcfceaade5,122.317,125.05,31.7967,51.4781,57.6343,582.59,88.0884,83.2981,84.9886,18.2142,20.4941,23.9415,52.126,26.8637,unsat,,,hamiltonian,main_2024 | submissions_2024,99.065
adf6dacdd64c93f9de1aa0eadf427faa,51.0788,52.5625,47.8078,43.3423,41.7575,10000.0,35.1603,38.5979,44.8478,49.4497,82.6099,60.4985,44.7797,31.6105,sat,,,random-circuits,main_2024 | submissions_2024,952.059
ae9522ea003ea9f75891b2d37a5e264b,444.133,543.626,2356.71,0.077726,0.075643,10000.0,0.031807,0.030929,0.030996,11.8558,11.9784,438.627,1831.51,0.027398,sat,1285,166723,subgraph-isomorphism,anni_2022 | crafted_2011 | crafted_2012 | main_2023 | main_2024,1117.659
af05a6b68a1cff165b684d9ff0ae3b3b,1080.85,1103.19,908.443,10000.0,71.6614,10000.0,48.8558,829.101,2341.97,574.731,4313.52,1141.1,1664.81,1018.68,sat,,,hamiltonian,main_2024 | submissions_2024,2909.494
af750c18578d52e60472315692ad83c0,202.973,208.411,12.3505,5.17155,41.3297,4.45663,12.3177,12.3212,13.1437,212.585,205.632,213.044,205.707,8.83478,sat,,,subgraph-isomorphism,anni_2022 | main_2018 | main_2024,84.958
b087c195e5b7bb191d3a701aa0aa8cf1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2022,10000.000
b11374f7fe60b9a63fbfde24b1a0a439,1781.22,1777.55,1774.78,2697.96,2429.25,10000.0,3033.17,3407.05,3422.47,1738.08,1414.19,1687.18,10000.0,1727.14,unsat,,,argumentation,main_2024 | submissions_2023,3777.863
b172b4c218f1e44e205575d2b51e82c4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,coloring,anni_2022 | crafted_2016 | main_2024,10000.000
b3167d999edd81291f33636464f2f8e6,10000.0,10000.0,822.142,10000.0,10000.0,10000.0,2650.32,1641.63,2334.32,10000.0,10000.0,1700.62,10000.0,864.178,sat,,,heule-folkman,main_2024 | submissions_2024,6290.097
b3c587501567db72e6e66c6930cf15ed,10000.0,10000.0,2979.42,10000.0,10000.0,10000.0,559.888,554.997,1649.33,4099.66,10000.0,4455.58,971.169,10000.0,unsat,,,st-connectivity-principle,main_2024 | submissions_2024,5662.784
b3f53d4c67b234d27e21f5e56bfd39e8,3002.11,3068.81,1289.3,1230.09,832.46,10000.0,270.563,258.743,977.719,448.14,419.602,304.807,313.849,382.568,unsat,,,st-connectivity-principle,main_2024 | submissions_2024,1403.504
b44ea915362c3a140269003d45b1d053,615.815,657.8,373.719,104.557,427.701,258.425,255.222,830.81,1577.67,414.018,189.036,12.23,412.664,21.3413,sat,,,hamiltonian,main_2024 | submissions_2024,409.425
b4b41b2ff14427e5715cb9bee06d4602,318.574,315.378,72.488,84.1765,58.5302,220.364,75.2805,79.81,82.8051,273.705,256.637,280.566,286.057,66.0858,unsat,,,quantum-kochen-specker,main_2024 | submissions_2024,160.365
b5028686db9bd1073fa09cbd8c805f47,4898.37,151.234,931.628,136.818,187.687,1300.72,63.0739,41.9718,26.0691,243.997,149.612,10000.0,10000.0,727.535,unsat,,,cellular-automata,anni_2022 | main_2021 | main_2024,2079.771
b68ae7866df5e852c3acb97a46da2faf,71.8707,74.2005,219.355,115.25,58.3949,10000.0,180.716,187.134,197.655,94.3747,337.402,184.331,105.8,156.774,sat,,,random-circuits,main_2024 | submissions_2024,1056.167
b7273af3d468ea2595f11a6dbd6ef6ce,765.963,779.706,790.108,605.951,607.418,10000.0,1105.18,1214.38,1641.28,399.101,399.634,408.376,1275.06,246.58,unsat,,,hamiltonian,main_2024 | submissions_2024,1627.542
b76fa2f50a42120ec54fa98c29113326,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,miter,main_2024 | submissions_2024,10000.000
b8c7c777e76995e5bf7b517f2db234ba,0.153732,0.154228,29.9601,132.206,64.5256,2046.73,46.2293,888.463,413.053,10000.0,10000.0,26.5668,10000.0,130.15,sat,,,heule-nol,main_2024 | submissions_2024,3067.993
b8f5fc2425facb3aec52a665f32a500c,197.933,211.283,218.971,342.671,249.599,624.413,1061.02,880.827,475.484,244.192,233.325,185.98,196.788,203.672,unsat,,,cryptography-ascon,main_2024 | submissions_2023,427.088
bb591c6447fb6b4180f6d288eb2ff62a,1088.55,941.744,1226.41,776.738,699.752,10000.0,1185.25,1182.58,1292.36,761.015,1001.23,1364.58,1466.23,588.982,unsat,,,miter,main_2024 | submissions_2024,1847.156
bbfe2b27182d2ee7fefdb557f458ac9c,10000.0,10000.0,271.127,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat,,,coloring,main_2024 | submissions_2024,10000.000
bbfed8974655bca520259deb10d2347b,178.172,182.098,123.322,15.3141,68.0224,136.238,27.3382,41.0037,95.8462,11.6647,23.5485,24.539,87.3691,41.6983,sat,,,hamiltonian,main_2024 | submissions_2024,52.053
bd12a2b66110451b050bd5d2943b1854,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2022,10000.000
bd19da88800086971e554e9d66bc641d,422.442,420.345,294.16,383.48,408.121,10000.0,671.467,646.553,647.483,368.281,409.171,367.252,1251.41,296.672,unsat,,,argumentation,main_2024 | submissions_2023,1404.535
bd8bc25be2b36c64b38459c17e815814,193.703,196.415,251.615,112.638,135.475,1018.05,305.689,339.439,324.569,130.382,86.3123,219.318,713.312,61.7324,unsat,,,scheduling,main_2024 | submissions_2024,313.356
bdcdb52d16f87ea20f091ca4b0b6a36f,1613.29,2107.04,1858.16,930.503,1047.98,10000.0,1065.47,1152.13,1228.8,972.49,1138.42,1808.22,1862.28,743.966,unsat,,,miter,main_2024 | submissions_2024,1995.478
be18894105e006399cc018abc14b204f,69.8975,48.034,649.501,1834.14,716.906,10000.0,13.3646,55.489,53.0179,759.029,2701.41,1607.35,767.83,219.63,sat,,,maxsat-optimum,main_2024 | submissions_2022,1702.561
be6411f4784a3c879886dda807cdc607,10.2709,10.1031,36.5285,29.3657,11.4385,234.797,35.828,35.7388,76.9319,155.438,10.7358,11.0997,169.022,24.9279,sat,,,scheduling,main_2024 | submissions_2022,72.302
bfadd34e71516e95d0ba2a3a8fb2ba03,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2024,10000.000
c0293283432a9b15cd743702163f5184,19.6237,19.2653,1514.01,33.5086,31.3299,10000.0,6.32341,80.6512,80.7261,30.4804,10000.0,365.748,10000.0,10000.0,sat,,,polynomial-multiplication,anni_2022 | main_2017 | main_2024,3693.524
c03f7f84f6ac9e523c17e391c3895183,1724.21,1714.37,10000.0,785.203,799.012,61.4824,480.783,1459.05,1477.5,660.909,2614.03,1151.73,1269.11,142.349,unsat,,,software-verification,main_2024 | submissions_2022,991.014
c0e6e6eeebd48ca600cfc7d662fa804c,680.385,701.202,849.216,682.834,667.192,10000.0,1013.59,1129.44,1161.64,478.362,429.829,449.958,1241.88,198.531,unsat,,,hamiltonian,main_2024 | submissions_2024,1586.660
c214f1eb2576af00e3fb09f7d0305764,955.564,1019.81,2020.75,359.383,333.178,115.009,62.4044,63.5677,61.0597,406.872,1348.43,891.038,577.325,268.217,sat,,,miter,main_2024 | submissions_2024,407.862
c21cea390a50204944aa00babd56b53c,667.658,705.655,10000.0,10000.0,2096.2,65.7522,1666.32,1798.08,1853.19,785.045,2629.99,1231.87,916.268,10000.0,unsat,,,software-verification,main_2024 | submissions_2022,3003.883
c2bfe541b7cff948fa3193e9ca0eddee,111.599,112.298,855.805,35.1635,181.055,350.283,44.6208,95.7736,96.3163,430.221,206.098,109.962,216.561,525.162,sat,,,random-csp,anni_2022 | handmade_2004 | main_2024,208.292
c3e53c353f30d9e2eb54ed93d6ce4f02,246.975,248.919,135.543,116.098,110.019,10000.0,216.037,221.359,231.998,78.0281,70.4424,65.2144,199.279,40.9134,unsat,,,hamiltonian,main_2024 | submissions_2024,1031.763
c5a98231dd54cbca06135293bb7e1985,275.026,280.462,1662.38,3413.95,3965.57,3374.86,872.114,1031.04,1302.04,9.93288,441.492,195.85,10000.0,74.6364,sat,,,hamiltonian,main_2024 | submissions_2024,2243.771
c5ae0ec49de0959cd14431ce851c14f8,1454.03,1486.45,1243.8,560.044,764.626,3362.12,878.087,1039.24,1438.53,17.8339,131.48,23.1431,213.931,656.196,sat,,,circuit-multiplier,anni_2022 | main_2021 | main_2024,825.930
c6568fc8805127e876c4c23551bf49fa,531.377,548.35,575.171,505.138,494.827,10000.0,663.394,855.672,822.184,266.43,421.407,318.916,727.484,152.506,unsat,,,hamiltonian,main_2024 | submissions_2024,1384.360
c69c5163c9087ffe770743bd4cdafcc9,10000.0,10000.0,69.22,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat,,,tseitin-formulas,main_2024 | submissions_2024,10000.000
c6e03256680b96b52e3345a497333c2b,253.673,258.503,723.139,515.792,602.128,10000.0,374.128,422.437,667.849,768.934,700.938,625.876,873.118,225.565,unsat,,,miter,anni_2022 | handmade_2003 | main_2024,1434.251
c73edc350cfa8e07af58db50054aea45,3.19414,3.31961,675.603,1686.93,10000.0,10000.0,10000.0,645.495,4133.1,10000.0,10000.0,606.177,10000.0,512.7,sat,,,heule-nol,main_2024 | submissions_2024,6144.037
c76f3c6c2e2eae85fc5f3d499f3db88d,149.194,151.445,46.7089,1300.14,1057.27,460.583,537.676,593.461,561.523,134.942,151.94,267.71,482.139,23.2631,unsat,,,puzzle,anni_2022 | main_2017 | main_2020 | main_2024,506.422
c801a020a6c8bc3c287fea495203b114,0.013041,0.012568,0.586534,0.275634,0.448069,0.006451,0.086055,0.084278,0.084418,0.178691,0.175121,0.174973,0.174867,0.13536,sat,,,scheduling,main_2024 | submissions_2022,0.166
c82eee3badbc8432dad72d1d575a0ea6,249.436,311.718,248.391,587.445,564.657,4469.24,1138.63,166.562,960.302,481.938,827.245,185.025,2116.17,2440.44,sat,,,cryptography,anni_2022 | main_2020 | main_2024,1267.059
c8b129b9e4835b8a40d5ef0d27a45bef,1837.59,1905.02,10000.0,1038.42,2485.18,81.3496,404.045,435.575,467.934,702.0,3600.36,1961.69,1025.11,10000.0,unsat,,,software-verification,main_2024 | submissions_2022,2018.333
c8e64404361f2426490d39459832c66a,186.836,177.729,422.899,54.049,52.3411,12.4271,11.9486,11.6336,11.6762,226.391,237.084,265.735,254.054,42.8596,sat,,,miter,main_2024 | submissions_2024,107.291
c9f511adbb3d6e1b37b410f972f270c6,432.582,442.031,392.802,371.432,315.145,2289.48,282.999,306.854,290.181,550.329,532.261,594.208,840.545,354.427,unsat,,,maxsat-optimum,main_2024 | submissions_2022,611.624
ca14adcb9296a7b31d7815c2ed16d0f1,2.62018,2.59896,0.737502,0.47661,0.466209,1.19069,0.155158,0.157232,0.169866,6.28745,6.23482,6.16804,10.1131,0.957618,sat,,,scheduling,main_2024 | submissions_2022,2.943
cb2e8b7fada420c5046f587ea754d052,1645.57,1632.35,16.5909,915.341,2110.21,327.604,19.0865,11.5713,13.1769,0.266788,0.286988,1.81784,2.75255,18.1429,unsat,,,clique-formulas,main_2024 | submissions_2024,310.932
cc30e4eedbcf9c3bc110894d08781246,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2022,10000.000
cccee4b0d4c70a5d5422663e2d8887da,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2358.24,10000.0,10000.0,10000.0,10000.0,3574.59,3568.21,4149.41,sat,,,independent-set,main_2024 | submissions_2024,7604.586
cd33a862b81ba7b887845d3510c41c62,709.326,708.315,10000.0,4899.98,3946.09,120.195,2884.6,189.361,446.943,3365.52,1642.08,10000.0,10000.0,1799.86,sat,,,cryptography,anni_2022 | crypto_2021 | main_2019 | main_2024,3572.239
cd361d33986dccd7f2d86016d6c35241,390.422,299.869,1296.25,440.783,404.974,1658.58,347.332,365.375,383.664,413.57,1665.37,428.684,3474.21,544.849,sat,,,cellular-automata,anni_2022 | main_2018 | main_2022 | main_2024,920.672
cdce6277b01ae06ddb95468c5f05de71,32.8842,33.7082,119.13,0.010026,0.008914,10000.0,40.8629,10000.0,10000.0,0.087419,0.094989,10000.0,10000.0,0.005965,sat,,,cryptography-simon,main_2024 | submissions_2024,4549.188
cdd131110acc861a5a01fae6c4936c91,144.526,121.06,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,207.447,10000.0,448.172,10000.0,10000.0,sat,77328,8485566,coloring,anni_2022 | main_2020 | main_2023 | main_2024 | main_2025,8241.420
d02fae1e84cfbe799c792ba237f08f66,3905.23,10000.0,10000.0,1473.75,3789.8,10000.0,1936.98,1190.15,1310.81,4607.19,10000.0,1007.98,4393.03,976.55,sat,,,scheduling,anni_2022 | main_2018 | main_2024,3698.749
d11944fbca2dd6540f18bd05b6ccda0c,250.868,251.515,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat,,,minimum-disagreement-parity,main_2024 | submissions_2022,10000.000
d1940d3d830eb16a7d2270ca4af4acba,746.307,792.059,655.718,126.415,214.445,154.049,423.625,1235.35,1080.39,126.298,2130.74,138.356,1188.68,622.399,sat,,,minimum-disagreement-parity,main_2024 | submissions_2022,676.432
d195412a62cdcbb851136f60af76f463,320.606,329.173,254.852,277.289,296.778,10000.0,260.023,318.218,250.627,99.7833,105.338,101.139,424.895,90.1092,unsat,,,hamiltonian,main_2024 | submissions_2024,1111.291
d3893e43819a907055a84e48a6ee97ba,1154.04,1430.99,710.201,1.72371,1.66033,10000.0,10000.0,10000.0,10000.0,32.3467,32.2604,640.673,10000.0,1.07219,sat,,,miter,anni_2022 | main_2017 | main_2024,4609.976
d40a68825bdbcdd7642b249325a7b6a2,10000.0,10000.0,255.853,610.491,3272.94,10000.0,991.004,947.352,493.204,10000.0,10000.0,160.972,10000.0,107.744,sat,,,heule-folkman,main_2024 | submissions_2024,4234.882
d5f6b2092795aad67d1df1fd3a329552,2476.93,2563.97,10000.0,2444.8,2873.23,10000.0,10000.0,10000.0,10000.0,2248.94,1926.61,2685.06,10000.0,2864.64,unsat,,,argumentation,main_2024 | submissions_2023,5913.025
d7627176604d5b86f34d2f5d14d8ee99,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2022,10000.000
d7dbb2cba940af33b2bce37ea99b8110,712.488,852.829,584.222,566.883,655.915,4812.81,344.476,300.552,365.27,591.769,616.776,418.021,135.6,101.741,unsat,,,miter,anni_2022 | application_2014 | main_2015 | main_2024 | parallel_2015,809.983
d7f2e4ec8e631387c928c79e1054c663,1940.73,1984.44,1806.35,2867.6,3454.28,10000.0,3741.17,4174.22,4154.37,2210.03,1712.89,1750.18,10000.0,1549.64,unsat,,,argumentation,main_2024 | submissions_2023,4146.762
da929c2aefde5e59878ad87c4323e581,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,scheduling,main_2024 | submissions_2024,10000.000
dacb03ea801d459ef08db23a8b1d104f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown,,,miter,main_2024 | submissions_2024,10000.000
